incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC003022,Fraud,Southwest,lakewood,tx,9670 Main St,40.061159763492064,-118.444639,,OFF0064,David,Flores,9921.0,SUS00194,David,Green,43,Unknown,Unknown,No Victim Identified,No Victim Identified,No Victim Identified,49,Unknown,,Blunt Object,High,Open,Arrest Made,3,45705.0,False,Incident at 9670 Main St. Officer responded at scene.
INC001853,Sexual Assault,Northeast,hillcrest,fl,5223 Maple Dr,36.399652,-90.322739,,OFF0080,Matthew,Thompson,9916.0,SUS00498,Nancy,White,72,Male,Other,VIC00188,Mary,Garcia,48,Female,5427789560,Knife,High,Unknown,Case Dismissed,5,47167.75,True,Incident at 5223 Maple Dr. Officer responded at scene.
INC002795,Cyber Crime,Northeast,centerville,ga,7306 Park Rd,44.620936,-119.060616,2019-12-13 02:36:54,OFF0128,Thomas,Nguyen,8177.0,SUS00162,Daniel,Martin,71,Male,Asian,VIC00706,Karen,Wright,41,Unknown,3501718853,Unknown/Not Specified,High,Open,Warning Issued,4,14190.37,False,Incident at 7306 Park Rd. Officer responded at scene.
INC000520,Vandalism,Southwest,centerville,il,4016 Sunset Blvd,25.295516,81.46,2023-03-26 13:09:22,OFF0076,Matthew,Anderson,4208.0,SUS00694,Carol,Brown,73,Female,Unknown,VIC00463,Jessica,Jackson,64,Male,,Unarmed,Medium,Under Investigation,No Arrest,0,26289.995000000003,False,No additional notes
INC004114,Trespassing,Central,centerville,oh,7482 Elm Blvd,45.864145,-115.126084,2020-02-25 05:53:42,OFF0036,ashley,Scott,5766.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00608,Matthew,Wilson,26,Unknown,4096001910,Hands/Feet,Critical,Under Investigation,Pending,3,27782.18,True,Incident at 7482 Elm Blvd. Officer responded at scene.
INC003676,Cyber Crime,West,springfield,ca,3434 Maple Dr,36.75813810180634,-89.665793,2019-07-14 07:25:46,OFF0030,MARY,Johnson,1316.0,SUS00295,David,Jones,44,Male,Black,VIC00161,Susan,Nguyen,27,Male,5628743071,Hands/Feet,Medium,Resolved,Arrest Made,4,26714.22,True,Incident at 3434 Maple Dr. Officer responded at scene.
INC001667,Sexual Assault,Southeast,maplewood,tx,9911 Washington Ave,41.177812,-94.009662,2019-09-17 21:09:26,OFF0062,Linda,Miller,1907.0,SUS00434,Ashley,Lee,74,Male,Hispanic,VIC00790,Linda,Anderson,53,Other,9232421074,Unknown/Not Specified,Critical,Under Investigation,Warning Issued,4,22999.045,Unknown,Incident at 9911 Washington Ave. Officer responded at scene.
INC000206,Robbery,Midtown,oakdale,ca,5923 River Rd,47.506899,-110.902117,2019-10-20 02:03:08,OFF0006,Matthew,Hall,Unknown,SUS00277,Jennifer,Williams,24,Female,Other,VIC00415,Michelle,Allen,67,Female,6296374507,Hands/Feet,High,Pending,Arrest Made,0,44747.83,True,Incident at 5923 River Rd. Officer responded at scene.
INC004592,Assault,South,lakewood,pa,8144 Sunset Blvd,43.663958,-91.731942,2024-09-19 07:52:00,OFF0145,Chris,Lee,6782.0,SUS00537,Sarah,Flores,49,Unknown,Black,VIC00117,Anthony,Lee,39,Male,3741471627,Knife,Medium,Open,Warning Issued,5,9462.51,True,Incident at 8144 Sunset Blvd. Officer responded at scene.
INC002221,Robbery,Northeast,riverside,az,84 Lincoln St,47.635017,67.2403,2022-11-28 02:25:21,OFF0056,John,Thomas,Unknown,SUS00618,Emily,White,49,Male,Asian,No Victim Identified,No Victim Identified,No Victim Identified,49,Unknown,,Knife,High,Under Investigation,Pending,0,26508.23,False,Incident at 84 Lincoln St. Officer responded at scene.
INC002574,Robbery,Northwest,lakewood,tx,9985 Washington Ave,28.248231,-119.861367,2023-06-15 06:41:54,OFF0105,Charles,Davis,7963.0,SUS00458,Jennifer,Johnson,46,Female,Asian,VIC00344,Ashley,Torres,58,Male,9137468897,Knife,Medium,Under Investigation,Arrest Made,3,27768.7,False,Incident at 9985 Washington Ave. Officer responded at scene.
INC000233,Domestic Violence,Southwest,fairview,fl,6592 Washington Ave,30.553003,-106.743622,2020-11-12 10:14:47,OFF0087,Charles,Lee,2765.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00757,Joseph,Green,62,Unknown,6608588138,Firearm,Medium,Closed,Warning Issued,5,9172.54,False,Incident at 6592 Washington Ave. Officer responded at scene.
INC002967,Arson,South,riverside,ny,8016 Elm Blvd,44.551069,-92.24474,2023-12-08 09:25:09,OFF0121,SARAH,Johnson,5395.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00434,Linda,Jackson,54,Unknown,,Unknown/Not Specified,High,Closed,Pending,5,7792.82,True,Incident at 8016 Elm Blvd. Officer responded at scene.
INC001236,Vandalism,Northeast,centerville,tx,9148 Main St,42.18478,-74.407461,2022-10-21 00:18:17,OFF0035,Robert,Scott,4088.0,SUS00634,Jessica,Anderson,46,Female,Unknown,VIC00375,Chris,Wilson,23,Unknown,2006243957,Unknown/Not Specified,Low,Closed,Pending,3,13757.67,True,Incident at 9148 Main St. Officer responded at scene.
INC001710,Fraud,Southeast,lakewood,tx,6752 Lincoln St,41.53023,-97.221004,2022-10-15 23:33:50,OFF0017,Mark,Jones,8134.0,SUS00428,Patricia,Green,46,Male,Asian,VIC00567,Michael,Harris,87,Male,2983181393,Firearm,Medium,Closed,No Arrest,5,17677.85,False,Incident at 6752 Lincoln St. Officer responded at scene.
INC003597,Robbery,North,lakewood,pa,9062 Cedar Lane,37.343152,-71.893581,2018-02-26 03:21:48,OFF0086,John,Davis,1355.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00231,Daniel,Walker,75,Male,6531804005,Firearm,Critical,Under Investigation,Arrest Made,5,21193.58,False,Incident at 9062 Cedar Lane. Officer responded at scene.
INC002435,Sexual Assault,East,maplewood,ca,4596 Park Rd,44.37039,-93.208891,2022-11-14 08:54:10,OFF0080,Jennifer,Smith,8187.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00636,Ashley,Miller,61,Other,5975905404,Firearm,Critical,Unknown,Arrest Made,5,22999.045,False,Incident at 4596 Park Rd. Officer responded at scene.
INC002755,Sexual Assault,South,oakdale,ca,268 Main St,29.442014,-112.632564,2019-01-10 23:01:28,OFF0051,James,Martin,4623.0,SUS00740,William,Nguyen,61,Unknown,Black,VIC00821,Ashley,Thomas,32,Female,2862738083,Firearm,Low,Resolved,Arrest Made,2,23263.38,Unknown,Incident at 268 Main St. Officer responded at scene.
INC001707,Burglary,Northwest,maplewood,oh,8869 Park Rd,27.147766,-86.4116,2021-08-24 20:03:17,OFF0002,Barbara,Lee,7354.0,SUS00779,Matthew,Johnson,54,Female,Asian,No Victim Identified,No Victim Identified,No Victim Identified,49,Unknown,,Unarmed,Critical,Under Investigation,No Arrest,5,0.0,True,Incident at 8869 Park Rd. Officer responded at scene.
INC004791,Battery,Southwest,lakewood,fl,9928 Lincoln St,31.639177,-101.79999,2018-05-19 20:10:01,OFF0068,Susan,White,8037.0,SUS00520,Daniel,Anderson,46,Male,Asian,VIC00919,Nancy,Davis,49,Female,8617565419,Firearm,Critical,Pending,No Arrest,1,39294.29,False,Incident at 9928 Lincoln St. Officer responded at scene.
INC000865,Homicide,North,fairview,ca,1402 Maple Dr,33.476141,-107.330862,,OFF0073,Mary,Walker,9818.0,SUS00329,David,Jones,38,Female,Unknown,VIC00222,Carol,Wilson,80,Female,,Unarmed,High,Pending,Pending,3,10526.08,False,Incident at 1402 Maple Dr. Officer responded at scene.
INC004971,Cyber Crime,Northeast,riverside,fl,8356 Elm Blvd,39.989331,-87.0444134042857,2019-06-23 13:41:16,OFF0135,THOMAS,Scott,9966.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00741,Ashley,Lee,53,Unknown,9585105374,Unarmed,Low,Open,Pending,4,17332.6,True,Incident at 8356 Elm Blvd. Officer responded at scene.
INC001728,Fraud,Southeast,centerville,ca,7061 River Rd,44.710291,-89.969395,2024-02-28 14:31:46,OFF0095,Susan,Williams,6523.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00811,Karen,Lee,29,Female,3533988434,Firearm,Critical,Under Investigation,No Arrest,3,40070.61,True,Incident at 7061 River Rd. Officer responded at scene.
INC004213,Cyber Crime,North,hillcrest,nc,1626 Oak Ave,31.950466,-101.707819,2024-07-06 09:55:13,OFF0110,MARY,Allen,8130.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00689,Jennifer,Scott,32,Unknown,7851246221,Knife,Low,Open,Arrest Made,4,8912.1,Unknown,Incident at 1626 Oak Ave. Officer responded at scene.
INC002145,Homicide,Central,lakewood,oh,6587 Elm Blvd,42.601262,-77.563408,2022-05-04 15:56:48,OFF0116,Donna,Martin,2160.0,SUS00609,Michael,Anderson,64,Male,Hispanic,VIC00823,Ashley,Davis,72,Male,2091449316,Unknown/Not Specified,Medium,Closed,Warning Issued,1,26598.68,False,Incident at 6587 Elm Blvd. Officer responded at scene.
INC000240,Drug Offense,West,centerville,az,8429 Washington Ave,44.749017,-70.376721,2018-09-11 00:10:54,OFF0027,Jessica,Allen,2269.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00014,Emily,Brown,31,Male,,Knife,Critical,Open,Warning Issued,1,31308.25,True,Incident at 8429 Washington Ave. Officer responded at scene.
INC002295,Drunk Driving,Northwest,springfield,fl,4925 Sunset Blvd,27.318511,-113.300548,2024-10-16 02:34:38,OFF0097,Linda,Allen,7324.0,SUS00389,Thomas,Nguyen,45,Male,Unknown,VIC00566,Barbara,Anderson,15,Female,4009315118,Unarmed,High,Pending,Arrest Made,3,21027.5,False,Incident at 4925 Sunset Blvd. Officer responded at scene.
INC003347,Drug Offense,Northeast,oakdale,ga,2465 Sunset Blvd,47.943951,-77.588186,2023-11-21 22:43:04,OFF0079,Joseph,Torres,4828.0,SUS00127,Jennifer,Hall,34,Male,Unknown,VIC00522,James,Torres,13,Unknown,9917773400,Unknown/Not Specified,High,Closed,Case Dismissed,0,13696.09,Unknown,Incident at 2465 Sunset Blvd. Officer responded at scene.
INC001272,Vandalism,Northeast,riverside,tx,8457 Lincoln St,28.852674,-119.207423,2024-12-28 23:54:59,OFF0060,John,Davis,8580.0,SUS00147,Thomas,Harris,67,Other,Asian,VIC00462,John,Miller,15,Female,3449734807,Unarmed,Medium,Open,Case Dismissed,0,37079.19,True,No additional notes
INC004454,Domestic Violence,Northeast,centerville,tx,3323 Lincoln St,40.099758,-105.485628,2023-10-13 21:41:25,OFF0086,Chris,Williams,1855.0,SUS00172,Linda,Hall,28,Female,Unknown,VIC00459,David,Scott,49,Unknown,4497002520,Hands/Feet,Critical,Under Investigation,Pending,3,182.99,False,Incident at 3323 Lincoln St. Officer responded at scene.
INC002273,Fraud,West,centerville,tx,2315 Maple Dr,43.48519,-101.580376,2021-03-10 23:33:28,OFF0109,Susan,Davis,Unknown,SUS00768,Michelle,Johnson,52,Other,Asian,VIC00012,Matthew,Davis,31,Unknown,8838309019,Firearm,Medium,Unknown,Arrest Made,5,31735.44,True,Incident at 2315 Maple Dr. Officer responded at scene.
INC000818,Breaking & Entering,Northeast,lakewood,ca,2462 Maple Dr,32.141191,-117.776882,2021-07-27 22:05:23,OFF0122,Charles,Moore,7742.0,SUS00765,Chris,White,48,Unknown,Black,VIC00533,Charles,Martin,65,Male,9345242284,Blunt Object,High,Resolved,Arrest Made,4,35932.34,Unknown,Incident at 2462 Maple Dr. Officer responded at scene.
INC002934,Sexual Assault,South,maplewood,ny,3931 Main St,29.983815,-85.196999,2021-08-15 08:48:51,OFF0022,Ashley,Johnson,3775.0,SUS00174,Karen,Moore,55,Unknown,Asian,VIC00220,Robert,Davis,49,Unknown,4269049829,Firearm,High,Unknown,Warning Issued,5,29735.54,True,Incident at 3931 Main St. Officer responded at scene.
INC002675,Robbery,Southwest,riverside,fl,6225 Maple Dr,27.439319,-75.295341,2021-01-19 13:43:15,OFF0081,Mark,Miller,3099.0,SUS00057,Richard,Young,58,Male,Other,VIC00350,William,Martin,63,Male,6502335048,Unknown/Not Specified,Low,Unknown,No Arrest,1,34728.52,True,Incident at 6225 Maple Dr. Officer responded at scene.
INC002647,Domestic Violence,Northwest,maplewood,ca,9979 Park Rd,38.570986,-115.082002,2018-09-11 19:01:23,OFF0122,barbara,Davis,3584.0,SUS00055,Jessica,Miller,32,Male,White,VIC00478,Karen,White,46,Other,8972198850,Firearm,Low,Open,Arrest Made,0,21039.92,True,Incident at 9979 Park Rd. Officer responded at scene.
INC004444,Kidnapping,Central,fairview,fl,1928 Main St,27.297836,-113.705261,2018-10-30 13:11:52,OFF0058,Ashley,Scott,5608.0,SUS00342,Joseph,Moore,46,Male,Hispanic,No Victim Identified,No Victim Identified,No Victim Identified,49,Unknown,,Knife,Medium,Open,Case Dismissed,4,26843.19,Unknown,Incident at 1928 Main St. Officer responded at scene.
INC002313,Fraud,Central,oakdale,az,1959 Oak Ave,37.26879124929018,-118.125646,,OFF0013,Barbara,Taylor,7251.0,SUS00519,David,White,55,Female,Asian,VIC00660,Emily,Hall,24,Male,3386294370,Unknown/Not Specified,High,Open,Warning Issued,3,39032.98,True,No additional notes
INC000596,Sexual Assault,West,fairview,ga,2647 Lincoln St,45.918297,-104.129108,2023-05-17 09:57:20,OFF0096,Carol,Taylor,3046.0,SUS00080,Michael,Torres,53,Unknown,Hispanic,VIC00086,Jennifer,Smith,69,Male,6704092813,Firearm,Critical,Under Investigation,Pending,4,40535.13,False,Incident at 2647 Lincoln St. Officer responded at scene.
INC001402,Kidnapping,North,centerville,pa,6976 Cedar Lane,43.05053,-92.692878,2021-09-07 07:37:50,OFF0095,Nancy,Hall,1657.0,SUS00188,Jennifer,Harris,68,Male,Unknown,VIC00305,Matthew,Wilson,79,Other,5408315766,Firearm,Critical,Open,Case Dismissed,2,14745.63,False,Incident at 6976 Cedar Lane. Officer responded at scene.
INC001253,Robbery,Midtown,fairview,tx,4974 River Rd,25.239401,-112.10445,2022-03-13 23:46:03,OFF0045,Mary,Moore,1650.0,SUS00250,Ashley,Torres,34,Male,Other,VIC00311,Patricia,Garcia,19,Male,7694507959,Knife,Critical,Unknown,Pending,1,19996.69,True,Incident at 4974 River Rd. Officer responded at scene.
INC003187,Fraud,Southeast,springfield,oh,7012 Elm Blvd,38.785548,-88.5894379804878,2023-11-11 13:40:02,OFF0058,Jessica,White,7920.0,SUS00311,Jessica,Garcia,46,Male,Other,VIC00422,Linda,Torres,48,Female,,Firearm,Medium,Open,Pending,0,11857.23,False,Incident at 7012 Elm Blvd. Officer responded at scene.
INC002886,Drug Offense,Central,oakdale,tx,8760 Main St,45.901163,-116.020397,2022-02-02 04:08:06,OFF0137,Barbara,Allen,1398.0,SUS00668,Chris,Wright,46,Male,Unknown,VIC00771,Daniel,Wright,32,Unknown,8429843511,Firearm,High,Closed,Pending,0,22662.13,True,Incident at 8760 Main St. Officer responded at scene.
INC000681,Theft/Larceny,North,centerville,ny,1928 Cedar Lane,41.832224,-76.324314,2022-06-21 05:42:43,OFF0056,Donna,Thomas,8591.0,SUS00318,Emily,Hill,46,Female,White,No Victim Identified,No Victim Identified,No Victim Identified,49,Unknown,,Blunt Object,High,Open,Arrest Made,0,626.09,Unknown,Incident at 1928 Cedar Lane. Officer responded at scene.
INC001620,Drunk Driving,West,maplewood,ny,7053 River Rd,39.391054,-107.311735,2023-04-16 15:32:40,OFF0135,Ashley,Torres,5768.0,SUS00648,David,Torres,56,Male,Asian,VIC00247,William,Thomas,74,Male,9121482675,Firearm,Low,Under Investigation,Warning Issued,3,17466.05,False,Incident at 7053 River Rd. Officer responded at scene.
INC000930,Drunk Driving,Northeast,springfield,oh,5154 Sunset Blvd,29.834157,-84.71212,2024-06-28 21:59:27,OFF0073,Patricia,Johnson,7631.0,SUS00007,Emily,Jackson,74,Female,Black,VIC00418,Donna,Hall,49,Unknown,5512982299,Unknown/Not Specified,High,Open,Arrest Made,5,8226.19,True,Incident at 5154 Sunset Blvd. Officer responded at scene.
INC001204,Drug Offense,Central,fairview,fl,1011 Park Rd,38.450896,-116.533683,2018-05-16 12:14:30,OFF0031,Daniel,Green,1321.0,SUS00283,Michael,Miller,17,Male,White,VIC00598,Anthony,Young,85,Male,4479395164,Knife,Medium,Resolved,No Arrest,5,986.68,True,Incident at 1011 Park Rd. Officer responded at scene.
INC003254,Trespassing,Central,hillcrest,pa,2980 Park Rd,25.990067,-92.422034,2019-10-22 14:41:12,OFF0113,Thomas,Hill,7072.0,SUS00292,Jessica,Lee,58,Male,Unknown,VIC00139,Carol,Wilson,56,Unknown,,Firearm,Critical,Pending,Pending,1,17242.66,True,Incident at 2980 Park Rd. Officer responded at scene.
INC002600,Domestic Violence,West,fairview,fl,5025 Lincoln St,38.948018,-88.282787,2021-05-28 07:56:07,OFF0053,James,Taylor,6325.0,SUS00396,Carol,Smith,69,Male,Hispanic,VIC00609,Jennifer,Lee,46,Female,6092016594,Knife,Medium,Under Investigation,Pending,2,17484.3,True,Incident at 5025 Lincoln St. Officer responded at scene.
INC004650,Domestic Violence,North,oakdale,oh,4842 Main St,26.91008,-94.198249,2021-03-17 07:32:07,OFF0031,James,Anderson,5733.0,SUS00762,Chris,Lee,55,Male,Black,VIC00517,Jennifer,Hall,74,Female,5208133649,Blunt Object,Medium,Pending,Warning Issued,5,21966.15,False,Incident at 4842 Main St. Officer responded at scene.
INC003049,Domestic Violence,Southeast,springfield,pa,9399 Cedar Lane,29.965989,-98.326212,2020-11-02 04:28:07,OFF0062,Mark,Jackson,4034.0,SUS00260,William,Young,55,Male,Asian,No Victim Identified,No Victim Identified,No Victim Identified,49,Unknown,,Blunt Object,Critical,Open,Pending,3,17494.71,True,Incident at 9399 Cedar Lane. Officer responded at scene.
INC000383,Kidnapping,West,springfield,ny,9486 Oak Ave,25.069096,-103.89309,,OFF0055,Jessica,Johnson,Unknown,SUS00627,Matthew,Moore,19,Female,Asian,VIC00308,Carol,Brown,38,Unknown,5447303855,Firearm,Medium,Under Investigation,Case Dismissed,2,34301.23,False,No additional notes
INC002122,Vandalism,South,riverside,ga,5591 Park Rd,36.834416,-88.017763,2020-04-04 21:23:00,OFF0063,Karen,Hall,4288.0,SUS00090,William,Brown,46,Male,Unknown,VIC00707,Thomas,Garcia,84,Female,4738642457,Unarmed,High,Closed,Case Dismissed,0,26289.995000000003,True,Incident at 5591 Park Rd. Officer responded at scene.
INC002072,Theft/Larceny,Southwest,riverside,oh,656 Main St,46.841721,-82.584432,2023-07-27 19:12:25,OFF0057,Thomas,Anderson,3970.0,SUS00532,John,Wilson,22,Male,Hispanic,VIC00706,Sarah,Smith,48,Male,,Unknown/Not Specified,Critical,Under Investigation,Case Dismissed,0,44744.64,True,Incident at 656 Main St. Officer responded at scene.
INC003485,Domestic Violence,Midtown,lakewood,tx,855 Cedar Lane,41.323448,-89.4352688740032,2019-07-29 20:36:47,OFF0057,thomas,Walker,9768.0,SUS00711,Jessica,Torres,28,Unknown,Asian,VIC00101,John,Smith,71,Unknown,9478491263,Hands/Feet,Medium,Closed,Case Dismissed,0,23459.37,True,Incident at 855 Cedar Lane. Officer responded at scene.
INC001299,Drunk Driving,Northwest,riverside,ga,1999 Washington Ave,26.394741,-81.62821,2019-08-08 07:48:07,OFF0008,Carol,White,2714.0,SUS00310,Donna,Thompson,56,Male,White,VIC00955,Barbara,Anderson,49,Male,7622359094,Firearm,Medium,Resolved,Case Dismissed,5,19829.56,False,Incident at 1999 Washington Ave. Officer responded at scene.
INC001200,Homicide,East,centerville,il,1172 Main St,44.313203,-71.731325,2019-11-19 11:53:45,OFF0116,Susan,Brown,5885.0,SUS00110,Karen,Wright,62,Female,Unknown,VIC00394,Charles,Thompson,33,Male,8248358436,Knife,Medium,Under Investigation,Warning Issued,4,19656.29,True,Incident at 1172 Main St. Officer responded at scene.
INC000886,Trespassing,Southeast,lakewood,pa,8617 Washington Ave,36.419306,-107.058782,2018-09-07 11:16:29,OFF0086,Donna,Taylor,8972.0,SUS00554,Patricia,Davis,55,Unknown,Hispanic,VIC00206,Barbara,Nguyen,49,Female,6897846541,Blunt Object,High,Open,Warning Issued,4,30114.44,True,Incident at 8617 Washington Ave. Officer responded at scene.
INC003420,Graffiti,Central,centerville,ga,8591 Sunset Blvd,38.562617,-83.438995,2022-05-23 05:18:10,OFF0018,Emily,Wilson,1136.0,SUS00290,Karen,Young,27,Female,Hispanic,VIC00680,Jessica,Young,39,Male,5542681709,Hands/Feet,Medium,Under Investigation,Arrest Made,2,17557.98,False,No additional notes
INC002241,Drug Offense,Northwest,lakewood,ga,9967 Elm Blvd,43.821898,-87.357033,2022-02-08 10:55:00,OFF0058,Emily,White,6776.0,SUS00768,Joseph,Lee,63,Female,Other,VIC00857,Daniel,Taylor,13,Female,7282375379,Blunt Object,Critical,Under Investigation,No Arrest,3,16694.56,False,No additional notes
INC002253,Drunk Driving,Central,oakdale,fl,7310 River Rd,29.242913,-101.8554,2024-04-04 15:47:26,OFF0149,nancy,Williams,2775.0,SUS00654,Anthony,Jackson,20,Female,Unknown,VIC00587,Linda,Hall,21,Female,6507535495,Hands/Feet,Low,Unknown,Pending,2,43841.68,False,Incident at 7310 River Rd. Officer responded at scene.
INC001066,Kidnapping,North,fairview,fl,6989 Oak Ave,46.817152,-100.115219,,OFF0105,Susan,Anderson,4427.0,SUS00140,William,Harris,32,Female,Black,VIC00665,John,Garcia,44,Male,,Knife,Critical,Open,Case Dismissed,2,25739.86,False,Incident at 6989 Oak Ave. Officer responded at scene.
